"lsoa01","access01","access11","access01_exp","access11_exp"
"E01003677",1857227,2287685,8163.49986235588,9317.26173932296
"E01003678",1588676,1977441.24,6728.99796168322,7992.95025394437
"E01003679",1509754,1890157.02,6327.27066760486,7576.12001228301
"E01003680",1474557,1846323,6814.08200055954,8087.90146934166
"E01003681",1642503,2038494,7616.23666285216,9019.22255660526
"E01003682",1755453,2171510,7821.90537849559,9091.78826665536
"E01003683",1597655,1978305,13035.7873600118,14879.9537465586
"E01003684",1582286,1957475,12286.6081892173,14202.8161542541
"E01003685",1644959,2035212,14152.7030396378,15957.8959668133
"E01003686",1580623,1957425,13563.7796271272,15346.9190964597
"E01003687",1486778,1855909,13491.3890392722,15308.5663930864
"E01003688",1626036,2014525,14215.9608707469,15890.3066168832
"E01003689",1700319,2098079,15576.0122665563,17102.1904855004
"E01003690",1662447,2061168,9536.58973164738,10949.1246568065
"E01003691",1952027,2391122,9232.69437208607,11023.3326487471
"E01003692",1734746,2141943,9487.47770545699,11020.6508572115
"E01003693",1940282,2376619,8132.05297333302,9839.67846567383
"E01003694",1816044,2234892,8930.95790054704,10572.8241523931
"E01003695",1821177,2242425,9775.04388730316,11445.2548876
"E01003696",1776274,2193280,8526.32252471781,10076.6355634963
"E01003697",1952104,2392891,7629.00495800222,9229.28125913941
"E01003698",900883,1167382,4558.36121391857,5653.831492672
"E01003699",734030,964672.68,4102.58922653839,4880.24658110306
"E01003700",934838,1209733,5144.39030880467,6255.68497880628
"E01003701",986353,1287204,6279.820126749,7346.18007518689
"E01003702",815147,1068872,4337.98714160355,5415.6885321112
"E01003703",905586,1173940,4178.34703242667,5263.85976502477
"E01003704",848833,1104139,4552.47348065232,5644.68066302711
"E01003705",979887,1282622,5838.07229293759,6964.08803858924
"E01003706",1292735,1629328,5361.6661749763,6559.10588063701
"E01003707",1460843,1827708.32,5648.81290574943,6875.47893289881
"E01003708",1344586,1696077,5206.48794041487,6431.97367964864
"E01003709",1358476,1709780.32,5719.59834215628,6978.28418522413
"E01003710",1530946,1916588.02,5839.37686819694,7042.02119367143
"E01003711",1319711,1667044,6285.68715101003,7529.15086786428
"E01003712",1380345,1736144.96,6430.63505817919,7681.11214528751
"E01003713",1002364,1295963,9304.27009038629,11287.1323037709
"E01003714",1359871,1705309,10786.1778372322,12765.3688799362
"E01003715",1299080,1630865,9841.60798672107,11849.4821562422
"E01003716",966746,1258194,8627.75004638785,10518.0696668706
"E01003717",841215,1074634.82,8453.76656063367,10440.7372453652
"E01003718",903027,1159336.68,8796.83312937582,10794.6654632628
"E01003719",958284,1244786,8885.44921881197,10890.9160135452
"E01003720",665873,854039,3648.83740561358,4367.94760025094
"E01003721",725642,956437,3892.40098868365,4695.09497332263
"E01003722",587111,725550.82,3146.53152017521,3584.45037287061
"E01003723",605672,751360,3249.8073033125,3803.31881000254
"E01003724",667613,856408,3096.78935559521,3788.63179516624
"E01003725",686346,889482.68,3438.537893285,4205.52520421166
"E01003726",580933,717860,3676.56250854964,3925.35713267779
"E01003727",646874,834382,3336.52388041589,4020.3744175509
"E01003728",1789970,2201062,14963.2169126664,16572.9801156513
"E01003729",1763219,2170655.09,14591.7145719033,16533.9983902494
"E01003730",1689520,2086250.81,13986.7497285056,15938.6808205234
"E01003731",1681660,2070079,13300.1113265036,15395.2083840187
"E01003732",1858305,2283614,13371.2198022287,16094.1545902194
"E01003733",1781764,2192883,13761.2946011899,16107.5375514034
"E01003734",1726837,2127531.28,13262.2560178167,15716.1412004383
"E01003735",1645007,2031721,12490.7838106388,14781.0863499416
"E01003736",1786815,2194672,13352.2447059123,16088.4919680826
"E01003737",1284023,1612542,9043.11269693925,10894.0795338521
"E01003738",1344154,1686078,8952.96389608079,10654.4693438536
"E01003739",1469527,1832866,10922.8110006919,12785.2736445091
"E01003740",1415671,1762715.8,10648.2389306252,12495.1800266749
"E01003741",1422722,1771878,9846.21047356071,11555.0523511463
"E01003742",1371563,1718932,10569.4998357535,12500.9537436259
"E01003743",1497332,1864932,12265.7706859896,14112.2436406651
"E01003744",1307671,1633973,4268.14467319794,5216.62523657667
"E01003745",1354620,1704671,4580.09073484731,5621.38769519704
"E01003746",1463541,1837049,5256.02126082882,6493.76172248727
"E01003747",1411895,1777956,4833.48318848898,5929.95855774763
"E01003748",1508750,1881204,5630.98966059308,6896.85804564392
"E01003749",1634327,2035914,6077.41566921951,7429.32835351429
"E01003750",1717223,2124221.02,6466.01373879891,7907.36442649372
"E01003751",1003752,1302374,8119.12390621277,9698.36336359728
"E01003752",1495492,1866063,9792.32455904037,11286.0324189651
"E01003753",1378081,1725627.44,9654.33040323643,11257.7039996168
"E01003754",1319742,1655743,9324.42982259407,11018.724196805
"E01003755",1431317,1788494.02,10299.7492255429,11826.5190541675
"E01003756",1432577,1790716.82,11101.1174804085,12821.5294324137
"E01003757",1369418,1713626,10520.8662131292,12401.6935633772
"E01003758",1480433,1849612,12076.616382087,13720.6849416984
"E01003759",1978032,2417320,7580.89281722946,9290.83805145341
"E01003760",1651889,2054953.82,6372.38490601665,7758.65088326995
"E01003761",1611965,2005682.3,5902.13528077081,7205.10212909215
"E01003762",1765975,2178962.44,6984.40827252055,8392.71693700764
"E01003763",1642391,2040751.08,6033.53261599515,7269.5277036989
"E01003764",1938363,2376769,7544.94116158328,9140.66470136532
"E01003765",1866994,2299156.96,7496.68652034619,8990.13163443237
"E01003766",1008325,1304670,9482.65975139028,11421.7287666021
"E01003767",1271996,1599237,9721.98018139105,11762.9147608259
"E01003768",1323576,1661893.44,10065.6205278196,11980.4864131789
"E01003769",945047,1234231,9339.61063204396,11392.054956979
"E01003770",842018,1080966,9386.15656286352,11256.3178158174
"E01003771",910978,1188373,9089.37021707069,11034.3371166314
"E01003772",1002170,1302032,9019.60983000049,10831.9568464317
"E01003773",850102,1090595.68,9127.55314308383,11046.9689293685
"E01003774",2121854,2591386,7880.98738420261,9912.17698611895
"E01003775",2130128,2598404,8162.32820297906,10219.4529143062
"E01003776",2167348,2643101,8356.17202304008,10736.0806598195
"E01003777",2155611,2631441,7859.90435350959,10090.9916221315
"E01003778",2201487,2682989.95,8522.32869302504,11278.4148375039
"E01003779",2238385,2733316,8615.84164652345,11662.7923037965
"E01003780",2117285,2586686.96,8159.86556094723,10069.8996322042
"E01003781",1659210,2057248,12378.3041927111,13938.9043238784
"E01003782",1601333,1983404,12940.6380127646,14488.342523283
"E01003783",1700367,2102238,13747.6656342424,15232.4306199805
"E01003784",1895428,2329776,10551.5710127303,12362.4766633009
"E01003785",1803257,2223660,11803.7351394913,13547.3882065337
"E01003786",1510893,1884642,10985.7657177055,12527.5173971444
"E01003787",1604759,1988987,11940.7703607077,13484.4287217577
"E01003788",1786504,2203282,11038.1150848757,12648.9180851358
"E01003789",2214811,2704516,7840.79277334588,10497.2416688105
"E01003790",2170975,2652060,7542.82270880712,9901.71076650829
"E01003791",2274142,2773016,8116.6205798218,11347.3421164415
"E01003792",2200385,2684266,7695.0985985149,10291.4382621866
"E01003793",2253497,2753123,7648.5494061878,10572.149142098
"E01003794",2014395,2465360,7512.53421572575,9223.40306206119
"E01003795",2117949,2588122,7459.8320516809,9302.61267999632
"E01003796",2161552,2639374,7409.50975673172,9533.70679856104
"E01003797",2727647,3204209,15589.5368303234,18657.0713183179
"E01003798",2708783,3173334,13521.0432907261,16197.537967381
"E01003799",2730855,3204942.18,14356.8188402553,17043.3460362549
"E01003800",2746508,3267480.22,19079.8360362265,22907.7739241973
"E01003801",2795199,3349710.22,26112.4046226068,31384.1302543718
"E01003802",2802531,3351648.22,24598.7931741989,29612.6808795477
"E01003803",2725638,3211589.22,20460.2000204174,24564.1392862895
"E01003804",2593011,2988123,9380.10494253373,10714.3109969679
"E01003805",2585683,2981058,8335.27410926455,9575.79843597268
"E01003806",2607136,3030368,8182.78966784381,9538.07902480907
"E01003807",2678541,3092364,10368.0503856129,11945.3917585131
"E01003808",2643885,3078542.32,10069.0579620088,11808.1860095505
"E01003809",2642983,3072134,9282.81587480226,10912.542773568
"E01003810",1138563,1291870.6,8990.45038222167,10368.1041363668
"E01003811",1180620,1344604.8,10059.5006662925,11667.0580398917
"E01003812",1174471,1337405.6,9566.91416709228,11137.1958088201
"E01003813",1097648,1236838.94,7516.32189822306,8662.82378298947
"E01003814",1137097,1288943.8,9079.70643037235,10444.0066661463
"E01003815",1086430,1226507.6,7764.27337432996,8881.88332915845
"E01003816",1783052,2043746,7080.3163105369,8191.16245554134
"E01003817",1673608,1912903,7218.40421074191,8418.69598467946
"E01003818",1523914,1739728,8322.75507453139,9757.31100641539
"E01003819",1606410,1836125,8244.0883166297,9607.10814332734
"E01003820",1531935,1746175,7962.98541533497,9353.35599455743
"E01003821",2029032,2321670.98,11271.0003569335,12512.6201018239
"E01003822",996298,1122280.8,6337.94947402505,7159.53376797272
"E01003823",1000956,1123576,6211.09756314686,6836.15490739766
"E01003824",978405,1099998.6,6186.76267731239,6984.6081013977
"E01003825",945233,1061137,5722.37536021365,6405.51435142369
"E01003826",931105,1042931.8,5702.90403213786,6320.93998965471
"E01003827",950818,1068202,6211.07055984423,6895.36791033498
"E01003828",971037,1092019,6082.08002657278,6873.25406183431
"E01003829",1035525,1165168,6904.99540867955,7847.87809961535
"E01003830",1053590,1184890,6914.23567233098,7975.56300611515
"E01003831",1010841,1137145,6601.4522439573,7451.36200253834
"E01003832",952479,1067223,5908.76805746839,6571.49877647952
"E01003833",967498,1084719,5997.24605687936,6736.57076611853
"E01003834",1231287,1397997,13024.2344367099,14181.4321758093
"E01003835",1321537,1505560,9119.59359349958,10457.2965993568
"E01003836",1248708,1419846,9137.61724361696,10516.8293786155
"E01003837",1392102,1593377,9643.15026477758,10954.9918660956
"E01003838",1233099,1400630,9135.68208143312,10361.0706336349
"E01003839",1216452,1378264,10915.8405410459,11916.5867041604
"E01003840",1139932,1301764.35,8985.43920363816,10421.1091903118
"E01003841",1092809,1236862,8076.57219604469,9333.11724167414
"E01003842",1158326,1314957,7989.64849885595,9228.93339704872
"E01003843",1060448,1197290.94,7625.44409401889,8740.74098130007
"E01003844",1194844,1361809,8653.04138210364,9921.96761719125
"E01003845",1098958,1240701,7421.71285416087,8575.863639439
"E01003846",2593081,2999899.6,11962.3089878861,14338.0469180022
"E01003847",2556393,2955021,12314.6645682617,14696.147978008
"E01003848",2536401,2931758.6,11154.6941455691,12708.7011591111
"E01003849",2538045,2933165.4,11490.3182872436,13366.5195709519
"E01003850",2573551,2976569,11364.3109760635,13288.7740026376
"E01003851",2618350,3034290.54,13197.2922419299,15957.6537963674
"E01003852",2736181,3179926,11719.5803335971,13961.543209119
"E01003853",2704442,3163814,12043.6978060359,14496.3290305065
"E01003854",2690996,3147191.97,11771.8235244596,14062.2033467304
"E01003855",2670792,3087953,10699.1591850952,12460.8402240422
"E01003856",2647838,3090358,10670.0416329579,12590.0410303824
"E01003857",2680447,3130761,10765.2251910441,12811.6149425453
"E01003858",2661411,3109767,10592.6729332153,12495.5493003794
"E01003859",2596787,2992777,10078.9831905645,11475.7662972321
"E01003860",2414561,2756843,12347.7288800891,13651.044583236
"E01003861",2420604,2769077.4,11930.5281153304,13236.8228699941
"E01003862",2538590,2925485,10457.2719215664,11707.6958218186
"E01003863",2451798,2806119,10921.1919260864,12180.3644839167
"E01003864",2483571,2852942.4,11393.8664942457,12831.0788249227
"E01003865",2594388,2991848,10629.6736186907,12117.4668272626
"E01003866",1772858,2019985,12127.4911040037,13613.0210298535
"E01003867",1463805,1667194,11953.907733812,13602.3483181821
"E01003868",1771429,2019410,11999.8752019468,13479.8189287996
"E01003869",1664702,1899080,12161.4874712611,13722.9585234762
"E01003870",1452538,1655788.12,12197.217677525,13704.8605588319
"E01003871",1810892,2071626,12146.6923955332,13387.3200574823
"E01003872",1826429,2084208,12224.6251341149,13637.2995148781
"E01003873",2107452,2412702.4,12957.0257133726,14210.6558212595
"E01003874",2400718,2741509.6,11766.805206504,12964.7937813323
"E01003875",2480471,2842796,9746.2833989418,10950.1073486928
"E01003876",2049754,2337334.18,14956.2926608001,16413.4698578702
"E01003877",2078190,2383911.6,11900.184442275,13148.4676329204
"E01003878",2113186,2419567,9124.18615011718,10201.9376158749
"E01003879",2074735,2377808,10465.3779256656,11638.5217242228
"E01003880",1325276,1514538,10478.7502601091,12031.7208739309
"E01003881",1264060,1443318.4,9982.91847904656,11682.9346755539
"E01003882",1390862,1590244,11686.2872233501,13235.5849794978
"E01003883",1303677,1488913,11007.7608545492,12560.9734452431
"E01003884",1272238,1452167,10577.4457924653,12049.6504477916
"E01003885",1217068,1390677,9826.48703381944,11288.9288010642
"E01003886",1234512,1407742,10399.9002444497,12036.4987486092
"E01003887",1217723,1384860,9965.95452811547,11446.82492157
"E01003888",1164383,1325486,10179.0239740698,11646.7719655014
"E01003889",1186882,1343344,8787.19060119143,10069.74065219
"E01003890",1237372,1411035.8,10143.6897987007,11830.2869084914
"E01003891",1274617,1454915,9648.93046125936,11502.4904045977
"E01003892",1929636,2205071.4,11277.8515877623,12598.6686288943
"E01003893",1918223,2185794,12421.8119208441,13796.2131251918
"E01003894",1845208,2100864,11608.5871087333,12989.51700377
"E01003895",1697831,1933395.84,11781.2743876823,13264.0437944746
"E01003896",1609271,1838190,12588.81081716,14141.8346571925
"E01003897",1473812,1684838,12650.4636562681,14214.3985086912
"E01003898",1245745,1427608,9988.66486461852,11399.4883268407
"E01003899",1190241,1357673,9054.44349115502,10395.3427458415
"E01003900",1174496,1337306,8557.54304018682,9895.22686007901
"E01003901",1191418,1356156,8665.00989668609,9959.0869765727
"E01003902",1151124,1309180,7994.33826477867,9242.50770914249
"E01003903",1097897,1241589.94,7194.29331286053,8339.6577275902
"E01003904",1233792,1409147,9610.04353860732,10973.7951750748
"E01003905",1281781,1461927.12,10180.058685053,11634.9023148108
"E01003906",1220183,1393545.12,10027.1332371974,11445.996393689
"E01003907",1146001,1307674,8569.25186869064,9915.30481933339
"E01003908",1179303,1345815,9411.90718953608,10811.0537848495
"E01003909",1231691,1403507,9485.25000530439,10793.6538631661
"E01003910",1278338,1460001,10075.3105410282,11499.293085794
