"TTWA11NM","lsoa01","weight"
"Doncaster","E01007585",1
"Doncaster","E01007586",1
"Doncaster","E01007587",1
"Doncaster","E01007588",1
"Doncaster","E01007589",1
"Doncaster","E01007590",1
"Doncaster","E01007591",1
"Doncaster","E01007592",1
"Doncaster","E01007593",1
"Doncaster","E01007594",1
"Doncaster","E01007595",1
"Doncaster","E01007596",1
"Doncaster","E01007597",1
"Doncaster","E01007598",1
"Doncaster","E01007599",1
"Doncaster","E01007600",1
"Doncaster","E01007601",1
"Doncaster","E01007602",1
"Doncaster","E01007603",1
"Doncaster","E01007604",1
"Doncaster","E01007605",1
"Doncaster","E01007606",1
"Doncaster","E01007607",1
"Doncaster","E01007608",1
"Doncaster","E01007609",1
"Doncaster","E01007610",1
"Doncaster","E01007611",1
"Doncaster","E01007612",1
"Doncaster","E01007613",1
"Doncaster","E01007614",1
"Doncaster","E01007615",1
"Doncaster","E01007616",1
"Doncaster","E01007617",1
"Doncaster","E01007618",1
"Doncaster","E01007619",1
"Doncaster","E01007620",1
"Doncaster","E01007621",1
"Doncaster","E01007622",1
"Doncaster","E01007623",1
"Doncaster","E01007624",1
"Doncaster","E01007625",1
"Doncaster","E01007626",1
"Doncaster","E01007627",1
"Doncaster","E01007628",1
"Doncaster","E01007629",1
"Doncaster","E01007630",1
"Doncaster","E01007631",1
"Doncaster","E01007632",1
"Doncaster","E01007633",1
"Doncaster","E01007634",1
"Doncaster","E01007635",1
"Doncaster","E01007636",1
"Doncaster","E01007637",1
"Doncaster","E01007638",1
"Doncaster","E01007639",1
"Doncaster","E01007640",1
"Doncaster","E01007641",1
"Doncaster","E01007642",1
"Doncaster","E01007643",1
"Doncaster","E01007644",1
"Doncaster","E01007645",1
"Doncaster","E01007646",1
"Doncaster","E01007647",1
"Doncaster","E01007648",1
"Doncaster","E01007649",1
"Doncaster","E01007650",1
"Doncaster","E01007651",1
"Doncaster","E01007652",1
"Doncaster","E01007653",1
"Doncaster","E01007654",1
"Doncaster","E01007655",1
"Doncaster","E01007656",1
"Dudley","E01009719",1
"Dudley","E01009720",1
"Dudley","E01009721",1
"Dudley","E01009722",1
"Dudley","E01009723",1
"Dudley","E01009724",1
"Dudley","E01009725",1
"Dudley","E01009726",1
"Dudley","E01009727",1
"Dudley","E01009728",1
"Dudley","E01009729",1
"Dudley","E01009730",1
"Dudley","E01009731",1
"Dudley","E01009732",1
"Dudley","E01009733",1
"Dudley","E01009734",1
"Dudley","E01009735",1
"Dudley","E01009736",1
"Dudley","E01009737",1
"Dudley","E01009738",1
"Dudley","E01009739",1
"Dudley","E01009740",1
"Dudley","E01009741",1
"Dudley","E01009742",1
"Dudley","E01009743",1
"Dudley","E01009744",1
"Dudley","E01009745",1
"Dudley","E01009746",1
"Dudley","E01009747",1
"Dudley","E01009748",1
"Dudley","E01009749",1
"Dudley","E01009750",1
"Dudley","E01009751",1
"Dudley","E01009752",1
"Dudley","E01009753",1
"Dudley","E01009754",1
"Dudley","E01009755",1
"Dudley","E01009756",1
"Dudley","E01009757",1
"Dudley","E01009758",1
"Dudley","E01009759",1
"Dudley","E01009760",1
"Dudley","E01009761",1
"Dudley","E01009762",1
"Dudley","E01009767",1
"Dudley","E01009769",1
"Dudley","E01009771",1
"Dudley","E01009772",1
"Dudley","E01009773",1
"Dudley","E01009774",1
"Dudley","E01009775",1
"Dudley","E01009776",1
"Dudley","E01009777",1
"Dudley","E01009778",1
"Dudley","E01009779",1
"Dudley","E01009780",1
"Dudley","E01009781",1
"Dudley","E01009782",1
"Dudley","E01009783",1
"Dudley","E01009784",1
"Dudley","E01009785",1
"Dudley","E01009786",1
"Dudley","E01009787",1
"Dudley","E01009788",1
"Dudley","E01009789",1
"Dudley","E01009790",1
"Dudley","E01009791",1
"Dudley","E01009792",1
"Dudley","E01009793",1
"Dudley","E01009794",1
"Dudley","E01009795",1
"Dudley","E01009796",1
"Dudley","E01009797",1
"Dudley","E01009798",1
"Dudley","E01009799",1
"Dudley","E01009800",1
"Dudley","E01009801",1
"Dudley","E01009802",1
"Dudley","E01009803",1
"Dudley","E01009804",1
"Dudley","E01009805",1
"Dudley","E01009806",1
"Dudley","E01009807",1
"Dudley","E01009808",1
"Dudley","E01009809",1
"Dudley","E01009810",1
"Dudley","E01009811",1
"Dudley","E01009812",1
"Dudley","E01009813",1
"Dudley","E01009814",1
"Dudley","E01009815",1
"Dudley","E01009816",1
"Dudley","E01009817",1
"Dudley","E01009818",1
"Dudley","E01009819",1
"Dudley","E01009820",1
"Dudley","E01009821",1
"Dudley","E01009822",1
"Dudley","E01009823",1
"Dudley","E01009824",1
"Dudley","E01009825",1
"Dudley","E01009826",1
"Dudley","E01009827",1
"Dudley","E01009828",1
"Dudley","E01009829",1
"Dudley","E01009830",1
"Dudley","E01009831",1
"Dudley","E01009832",1
"Dudley","E01009833",1
"Dudley","E01009834",1
"Dudley","E01009835",1
"Dudley","E01009836",1
"Dudley","E01009837",1
"Dudley","E01009838",1
"Dudley","E01009839",1
"Dudley","E01009840",1
"Dudley","E01009841",1
"Dudley","E01009842",1
"Dudley","E01009843",1
"Dudley","E01009844",1
"Dudley","E01009845",1
"Dudley","E01009846",1
"Dudley","E01009847",1
"Dudley","E01009848",1
"Dudley","E01009849",1
"Dudley","E01009850",1
"Dudley","E01009851",1
"Dudley","E01009852",1
"Dudley","E01009853",1
"Dudley","E01009854",1
"Dudley","E01009855",1
"Dudley","E01009856",1
"Dudley","E01009857",1
"Dudley","E01009858",1
"Dudley","E01009859",1
"Dudley","E01009860",1
"Dudley","E01009861",1
"Dudley","E01009862",1
"Dudley","E01009863",1
"Dudley","E01009864",1
"Dudley","E01009865",1
"Dudley","E01009866",1
"Dudley","E01009867",1
"Dudley","E01009868",1
"Dudley","E01009869",1
"Dudley","E01009870",1
"Dudley","E01009871",1
"Dudley","E01009872",1
"Dudley","E01009873",1
"Dudley","E01009874",1
"Dudley","E01009875",1
"Dudley","E01009876",1
"Dudley","E01009877",1
"Dudley","E01009878",1
"Dudley","E01009879",1
"Dudley","E01009880",1
"Dudley","E01009881",1
"Dudley","E01009882",1
"Dudley","E01009883",1
"Dudley","E01009884",1
"Dudley","E01009885",1
"Dudley","E01009886",1
"Dudley","E01009887",1
"Dudley","E01009888",1
"Dudley","E01009889",1
"Dudley","E01009890",1
"Dudley","E01009891",1
"Dudley","E01009892",1
"Dudley","E01009893",1
"Dudley","E01009894",1
"Dudley","E01009895",1
"Dudley","E01009896",1
"Dudley","E01009897",1
"Dudley","E01009898",1
"Dudley","E01009899",1
"Dudley","E01009900",1
"Dudley","E01009903",1
"Dudley","E01009904",1
"Dudley","E01009905",1
"Dudley","E01009906",1
"Dudley","E01009907",1
"Dudley","E01009908",1
"Dudley","E01009909",1
"Dudley","E01009910",1
"Dudley","E01009911",1
"Dudley","E01009912",1
"Dudley","E01009913",1
"Dudley","E01009914",1
"Dudley","E01009915",1
"Dudley","E01009916",1
"Dudley","E01009917",1
"Dudley","E01009918",1
"Dudley","E01009919",1
"Dudley","E01009920",1
"Dudley","E01009929",1
"Dudley","E01009930",1
"Dudley","E01009931",1
"Dudley","E01009932",1
"Dudley","E01009933",1
"Dudley","E01009934",1
"Dudley","E01009935",1
"Dudley","E01009936",1
"Dudley","E01009941",1
"Dudley","E01009945",1
"Dudley","E01009946",1
"Dudley","E01009947",1
"Dudley","E01009948",1
"Dudley","E01009950",1
"Dudley","E01009952",1
"Dudley","E01009953",1
"Dudley","E01009954",1
"Dudley","E01009955",1
"Dudley","E01009956",1
"Dudley","E01009957",1
"Dudley","E01009958",1
"Dudley","E01009959",1
"Dudley","E01009960",1
"Dudley","E01009961",1
"Dudley","E01009962",1
"Dudley","E01009963",1
"Dudley","E01009964",1
"Dudley","E01009965",1
"Dudley","E01009966",1
"Dudley","E01009967",1
"Dudley","E01009976",1
"Dudley","E01009977",1
"Dudley","E01009978",1
"Dudley","E01009979",1
"Dudley","E01009980",1
"Dudley","E01009981",1
"Dudley","E01009982",1
"Dudley","E01009983",1
"Dudley","E01009984",1
"Dudley","E01009985",1
"Dudley","E01009986",1
"Dudley","E01009987",1
"Dudley","E01009988",1
"Dudley","E01009989",1
"Dudley","E01009990",1
"Dudley","E01009991",1
"Dudley","E01009992",1
"Dudley","E01009993",1
"Dudley","E01009994",1
"Dudley","E01009995",1
"Dudley","E01009996",1
"Dudley","E01009997",1
"Dudley","E01009998",1
"Dudley","E01009999",1
"Dudley","E01010000",1
"Dudley","E01010001",1
"Dudley","E01010002",1
"Dudley","E01010003",1
"Dudley","E01010004",1
"Dudley","E01010005",1
"Dudley","E01010006",1
"Dudley","E01010015",1
"Dudley","E01010016",1
"Dudley","E01010017",1
"Dudley","E01010018",1
"Dudley","E01010019",1
"Dudley","E01010020",1
"Dudley","E01010021",1
"Dudley","E01010029",1
"Dudley","E01010030",1
"Dudley","E01010031",1
"Dudley","E01010032",1
"Dudley","E01010033",1
"Dudley","E01010034",1
"Dudley","E01010035",1
"Dudley","E01010036",1
"Dudley","E01010037",1
"Dudley","E01010038",1
"Dudley","E01010039",1
"Dudley","E01010040",1
"Dudley","E01010041",1
"Dudley","E01010042",1
"Dudley","E01010043",1
"Dudley","E01010044",1
"Dudley","E01010045",1
"Dudley","E01010047",1
"Dudley","E01010052",1
"Dudley","E01010053",1
"Dudley","E01010066",1
"Dudley","E01010067",1
"Dudley","E01010068",1
"Dudley","E01010069",1
"Dudley","E01010070",1
"Dudley","E01010071",1
"Dudley","E01010072",1
"Dudley","E01010073",1
"Dudley","E01010074",1
"Dudley","E01010075",1
"Dudley","E01010076",1
"Dudley","E01010077",1
"Dudley","E01010078",1
"Dudley","E01010079",1
"Dudley","E01010080",1
"Dudley","E01010081",1
"Dudley","E01010082",1
"Dudley","E01010083",1
"Dudley","E01010084",1
"Dudley","E01010085",1
"Dudley","E01010086",1
"Dudley","E01010087",1
"Dudley","E01010088",1
"Dudley","E01010089",1
"Dudley","E01010090",1
"Dudley","E01010091",1
"Dudley","E01010092",1
"Dudley","E01010093",1
"Dudley","E01010094",1
"Dudley","E01010095",1
"Dudley","E01010096",1
"Dudley","E01010097",1
"Dudley","E01010098",1
"Dudley","E01010099",1
"Dudley","E01010100",1
"Dudley","E01010101",1
"Dudley","E01010102",1
"Dudley","E01010103",1
"Dudley","E01010104",1
"Dudley","E01010105",1
"Dudley","E01010106",1
"Dudley","E01010107",1
"Dudley","E01029645",1
"Dudley","E01029649",1
"Dudley","E01029650",1
"Dudley","E01029651",1
"Dudley","E01029652",1
"Dudley","E01029653",1
"Dudley","E01032136",1
"Dudley","E01032137",1
"Dudley","E01032138",1
"Dudley","E01032139",1
"Dudley","E01032140",1
"Dudley","E01032141",1
"Dudley","E01032168",1
"Dudley","E01032169",1
"Dudley","E01032433",1
"Dudley","E01032439",1
"Durham and Bishop Auckland","E01020646",1
"Durham and Bishop Auckland","E01020679",1
"Durham and Bishop Auckland","E01020682",1
"Durham and Bishop Auckland","E01020683",1
"Durham and Bishop Auckland","E01020684",1
"Durham and Bishop Auckland","E01020685",1
"Durham and Bishop Auckland","E01020686",1
"Durham and Bishop Auckland","E01020687",1
"Durham and Bishop Auckland","E01020688",1
"Durham and Bishop Auckland","E01020689",1
"Durham and Bishop Auckland","E01020690",1
"Durham and Bishop Auckland","E01020691",1
"Durham and Bishop Auckland","E01020692",1
"Durham and Bishop Auckland","E01020693",1
"Durham and Bishop Auckland","E01020694",1
"Durham and Bishop Auckland","E01020695",1
"Durham and Bishop Auckland","E01020696",1
"Durham and Bishop Auckland","E01020697",1
"Durham and Bishop Auckland","E01020698",1
"Durham and Bishop Auckland","E01020699",1
"Durham and Bishop Auckland","E01020700",1
"Durham and Bishop Auckland","E01020701",1
"Durham and Bishop Auckland","E01020702",1
"Durham and Bishop Auckland","E01020703",1
"Durham and Bishop Auckland","E01020704",1
"Durham and Bishop Auckland","E01020705",1
"Durham and Bishop Auckland","E01020706",1
"Durham and Bishop Auckland","E01020707",1
"Durham and Bishop Auckland","E01020712",1
"Durham and Bishop Auckland","E01020713",1
"Durham and Bishop Auckland","E01020714",1
"Durham and Bishop Auckland","E01020715",1
"Durham and Bishop Auckland","E01020716",1
"Durham and Bishop Auckland","E01020722",1
"Durham and Bishop Auckland","E01020723",1
"Durham and Bishop Auckland","E01020724",1
"Durham and Bishop Auckland","E01020725",1
"Durham and Bishop Auckland","E01020726",1
"Durham and Bishop Auckland","E01020727",1
"Durham and Bishop Auckland","E01020728",1
"Durham and Bishop Auckland","E01020729",1
"Durham and Bishop Auckland","E01020730",1
"Durham and Bishop Auckland","E01020731",1
"Durham and Bishop Auckland","E01020732",1
"Durham and Bishop Auckland","E01020792",1
"Durham and Bishop Auckland","E01020796",1
"Durham and Bishop Auckland","E01020797",1
"Durham and Bishop Auckland","E01020798",1
"Durham and Bishop Auckland","E01020799",1
"Durham and Bishop Auckland","E01020800",1
"Durham and Bishop Auckland","E01020801",1
"Durham and Bishop Auckland","E01020802",1
"Durham and Bishop Auckland","E01020803",1
"Durham and Bishop Auckland","E01020804",1
"Durham and Bishop Auckland","E01020805",1
"Durham and Bishop Auckland","E01020806",1
"Durham and Bishop Auckland","E01020807",1
"Durham and Bishop Auckland","E01020808",1
"Durham and Bishop Auckland","E01020809",1
"Durham and Bishop Auckland","E01020810",1
"Durham and Bishop Auckland","E01020811",1
"Durham and Bishop Auckland","E01020812",1
"Durham and Bishop Auckland","E01020813",1
"Durham and Bishop Auckland","E01020814",1
"Durham and Bishop Auckland","E01020815",1
"Durham and Bishop Auckland","E01020816",1
"Durham and Bishop Auckland","E01020817",1
"Durham and Bishop Auckland","E01020818",1
"Durham and Bishop Auckland","E01020819",1
"Durham and Bishop Auckland","E01020820",1
"Durham and Bishop Auckland","E01020821",1
"Durham and Bishop Auckland","E01020822",1
"Durham and Bishop Auckland","E01020823",1
"Durham and Bishop Auckland","E01020824",1
"Durham and Bishop Auckland","E01020825",1
"Durham and Bishop Auckland","E01020826",1
"Durham and Bishop Auckland","E01020827",1
"Durham and Bishop Auckland","E01020828",1
"Durham and Bishop Auckland","E01020829",1
"Durham and Bishop Auckland","E01020830",1
"Durham and Bishop Auckland","E01020831",1
"Durham and Bishop Auckland","E01020832",1
"Durham and Bishop Auckland","E01020833",1
"Durham and Bishop Auckland","E01020834",1
"Durham and Bishop Auckland","E01020835",1
"Durham and Bishop Auckland","E01020836",1
"Durham and Bishop Auckland","E01020837",1
"Durham and Bishop Auckland","E01020838",1
"Durham and Bishop Auckland","E01020839",1
"Durham and Bishop Auckland","E01020840",1
"Durham and Bishop Auckland","E01020841",1
"Durham and Bishop Auckland","E01020842",1
"Durham and Bishop Auckland","E01020843",1
"Durham and Bishop Auckland","E01020844",1
"Durham and Bishop Auckland","E01020845",1
"Durham and Bishop Auckland","E01020847",1
"Durham and Bishop Auckland","E01020848",1
"Durham and Bishop Auckland","E01020849",1
"Durham and Bishop Auckland","E01020850",1
"Durham and Bishop Auckland","E01020851",1
"Durham and Bishop Auckland","E01020852",1
"Durham and Bishop Auckland","E01020853",1
"Durham and Bishop Auckland","E01020854",1
"Durham and Bishop Auckland","E01020855",1
"Durham and Bishop Auckland","E01020856",1
"Durham and Bishop Auckland","E01020857",1
"Durham and Bishop Auckland","E01020858",1
"Durham and Bishop Auckland","E01020859",1
"Durham and Bishop Auckland","E01020860",1
"Durham and Bishop Auckland","E01020861",1
"Durham and Bishop Auckland","E01020863",1
"Durham and Bishop Auckland","E01020864",1
"Durham and Bishop Auckland","E01020865",1
"Durham and Bishop Auckland","E01020866",1
"Durham and Bishop Auckland","E01020867",1
"Durham and Bishop Auckland","E01020868",1
"Durham and Bishop Auckland","E01020869",1
"Durham and Bishop Auckland","E01020870",1
"Durham and Bishop Auckland","E01020871",1
"Durham and Bishop Auckland","E01020872",1
"Durham and Bishop Auckland","E01020873",1
"Durham and Bishop Auckland","E01020874",1
"Durham and Bishop Auckland","E01020875",1
"Durham and Bishop Auckland","E01020876",1
"Durham and Bishop Auckland","E01020877",1
"Durham and Bishop Auckland","E01020878",1
"Durham and Bishop Auckland","E01020879",1
"Durham and Bishop Auckland","E01020880",1
"Durham and Bishop Auckland","E01020881",1
"Durham and Bishop Auckland","E01020882",1
"Durham and Bishop Auckland","E01020883",1
"Durham and Bishop Auckland","E01020884",1
"Durham and Bishop Auckland","E01020885",1
"Durham and Bishop Auckland","E01020886",1
"Durham and Bishop Auckland","E01020887",1
"Durham and Bishop Auckland","E01020888",1
"Durham and Bishop Auckland","E01020889",1
"Durham and Bishop Auckland","E01020890",1
"Durham and Bishop Auckland","E01020891",1
"Durham and Bishop Auckland","E01020892",1
"Durham and Bishop Auckland","E01020893",1
"Durham and Bishop Auckland","E01020894",1
"Durham and Bishop Auckland","E01020895",1
"Durham and Bishop Auckland","E01020896",1
"Durham and Bishop Auckland","E01020897",1
"Durham and Bishop Auckland","E01020898",1
"Durham and Bishop Auckland","E01020899",1
"Durham and Bishop Auckland","E01020900",1
"Durham and Bishop Auckland","E01020901",1
"Durham and Bishop Auckland","E01020902",1
"Durham and Bishop Auckland","E01020903",1
"Durham and Bishop Auckland","E01020904",1
"Durham and Bishop Auckland","E01020905",1
"Durham and Bishop Auckland","E01020906",1
"Durham and Bishop Auckland","E01020907",1
"Durham and Bishop Auckland","E01020908",1
"Durham and Bishop Auckland","E01020909",1
"Eastbourne","E01020910",1
"Eastbourne","E01020911",1
"Eastbourne","E01020912",1
"Eastbourne","E01020913",1
"Eastbourne","E01020914",1
"Eastbourne","E01020915",1
"Eastbourne","E01020916",1
"Eastbourne","E01020917",1
"Eastbourne","E01020918",1
"Eastbourne","E01020919",1
"Eastbourne","E01020920",1
"Eastbourne","E01020921",1
"Eastbourne","E01020922",1
"Eastbourne","E01020923",1
"Eastbourne","E01020924",1
"Eastbourne","E01020925",1
"Eastbourne","E01020926",1
"Eastbourne","E01020927",1
"Eastbourne","E01020928",1
"Eastbourne","E01020929",1
"Eastbourne","E01020930",1
"Eastbourne","E01020931",1
"Eastbourne","E01020932",1
"Eastbourne","E01020933",1
"Eastbourne","E01020934",1
"Eastbourne","E01020935",1
"Eastbourne","E01020936",1
"Eastbourne","E01020937",1
"Eastbourne","E01020938",1
"Eastbourne","E01020939",1
"Eastbourne","E01020940",1
"Eastbourne","E01020941",1
"Eastbourne","E01020942",1
"Eastbourne","E01020943",1
"Eastbourne","E01020944",1
"Eastbourne","E01020945",1
"Eastbourne","E01020946",1
"Eastbourne","E01020947",1
"Eastbourne","E01020948",1
"Eastbourne","E01020949",1
"Eastbourne","E01020950",1
"Eastbourne","E01020951",1
"Eastbourne","E01020952",1
"Eastbourne","E01020953",1
"Eastbourne","E01020954",1
"Eastbourne","E01020955",1
"Eastbourne","E01020956",1
"Eastbourne","E01020957",1
"Eastbourne","E01020958",1
"Eastbourne","E01020959",1
"Eastbourne","E01020960",1
"Eastbourne","E01020961",1
"Eastbourne","E01020962",1
"Eastbourne","E01020963",1
"Eastbourne","E01020964",1
"Eastbourne","E01020965",1
"Eastbourne","E01020966",1
"Eastbourne","E01020967",1
"Eastbourne","E01020968",1
"Eastbourne","E01021022",1
"Eastbourne","E01021024",1
"Eastbourne","E01021025",1
"Eastbourne","E01021033",1
"Eastbourne","E01021034",1
"Eastbourne","E01021035",1
"Eastbourne","E01021036",1
"Eastbourne","E01021037",1
"Eastbourne","E01021038",1
"Eastbourne","E01021039",1
"Eastbourne","E01021040",1
"Eastbourne","E01021041",1
"Eastbourne","E01021042",1
"Eastbourne","E01021043",1
"Eastbourne","E01021052",1
"Eastbourne","E01021053",1
"Eastbourne","E01021054",1
"Eastbourne","E01021055",1
"Eastbourne","E01021056",1
"Eastbourne","E01021067",1
"Eastbourne","E01021068",1
"Eastbourne","E01021069",1
"Eastbourne","E01021070",1
"Eastbourne","E01021071",1
"Eastbourne","E01021072",1
"Eastbourne","E01021073",1
"Eastbourne","E01021074",1
"Eastbourne","E01021075",1
"Eastbourne","E01021076",1
"Eastbourne","E01021077",1
"Eastbourne","E01021078",1
"Eastbourne","E01021079",1
"Eastbourne","E01021080",1
"Eastbourne","E01021081",1
"Eastbourne","E01021082",1
"Eastbourne","E01021083",1
"Eastbourne","E01021142",1
"Eastbourne","E01021143",1
"Eastbourne","E01021144",1
"Eastbourne","E01021146",1
"Eastbourne","E01021147",1
"Eastbourne","E01021148",1
"Eastbourne","E01021164",1
"Eastbourne","E01021165",1
"Eastbourne","E01021166",1
"Eastbourne","E01021170",1
