"","lsoa01cd","fua"
"13174","E01011174","Leeds"
"13175","E01011175","Leeds"
"13176","E01011176","Leeds"
"13177","E01011177","Leeds"
"13178","E01011178","Leeds"
"13179","E01011179","Leeds"
"13180","E01011180","Leeds"
"13181","E01011181","Leeds"
"13182","E01011182","Leeds"
"13183","E01011183","Leeds"
"13184","E01011184","Leeds"
"13185","E01011185","Leeds"
"13186","E01011186","Leeds"
"13187","E01011187","Leeds"
"13188","E01011188","Leeds"
"13189","E01011189","Leeds"
"13190","E01011190","Leeds"
"13191","E01011191","Leeds"
"13192","E01011192","Leeds"
"13193","E01011193","Leeds"
"13194","E01011194","Leeds"
"13195","E01011195","Leeds"
"13196","E01011196","Leeds"
"13197","E01011197","Leeds"
"13198","E01011198","Leeds"
"13199","E01011199","Leeds"
"13200","E01011200","Leeds"
"13201","E01011201","Leeds"
"13202","E01011202","Leeds"
"13203","E01011203","Leeds"
"13204","E01011204","Leeds"
"13205","E01011205","Leeds"
"13206","E01011206","Leeds"
"13207","E01011207","Leeds"
"13208","E01011208","Leeds"
"13209","E01011209","Leeds"
"13210","E01011210","Leeds"
"13211","E01011211","Leeds"
"13212","E01011212","Leeds"
"13213","E01011213","Leeds"
"13214","E01011214","Leeds"
"13215","E01011215","Leeds"
"13216","E01011216","Leeds"
"13217","E01011217","Leeds"
"13218","E01011218","Leeds"
"13219","E01011219","Leeds"
"13220","E01011220","Leeds"
"13221","E01011221","Leeds"
"13222","E01011222","Leeds"
"13223","E01011223","Leeds"
"13224","E01011224","Leeds"
"13225","E01011225","Leeds"
"13226","E01011226","Leeds"
"13227","E01011227","Leeds"
"13228","E01011228","Leeds"
"13229","E01011229","Leeds"
"13230","E01011230","Leeds"
"13231","E01011231","Leeds"
"13232","E01011232","Leeds"
"13233","E01011233","Leeds"
"13234","E01011234","Leeds"
"13235","E01011235","Leeds"
"13236","E01011236","Leeds"
"13237","E01011237","Leeds"
"13238","E01011238","Leeds"
"13239","E01011239","Leeds"
"13240","E01011240","Leeds"
"13241","E01011241","Leeds"
"13242","E01011242","Leeds"
"13243","E01011243","Leeds"
"13244","E01011244","Leeds"
"13245","E01011245","Leeds"
"13246","E01011246","Leeds"
"13247","E01011247","Leeds"
"13248","E01011248","Leeds"
"13249","E01011249","Leeds"
"13250","E01011250","Leeds"
"13251","E01011251","Leeds"
"13252","E01011252","Leeds"
"13253","E01011253","Leeds"
"13254","E01011254","Leeds"
"13255","E01011255","Leeds"
"13256","E01011256","Leeds"
"13257","E01011257","Leeds"
"13258","E01011258","Leeds"
"13259","E01011259","Leeds"
"13260","E01011260","Leeds"
"13261","E01011261","Leeds"
"13262","E01011262","Leeds"
"13263","E01011263","Leeds"
"13264","E01011264","Leeds"
"13265","E01011265","Leeds"
"13266","E01011266","Leeds"
"13267","E01011267","Leeds"
"13268","E01011268","Leeds"
"13269","E01011269","Leeds"
"13270","E01011270","Leeds"
"13271","E01011271","Leeds"
"13272","E01011272","Leeds"
"13273","E01011273","Leeds"
"13274","E01011274","Leeds"
"13275","E01011275","Leeds"
"13276","E01011276","Leeds"
"13277","E01011277","Leeds"
"13278","E01011278","Leeds"
"13279","E01011279","Leeds"
"13280","E01011280","Leeds"
"13281","E01011281","Leeds"
"13282","E01011282","Leeds"
"13283","E01011283","Leeds"
"13284","E01011284","Leeds"
"13285","E01011285","Leeds"
"13286","E01011286","Leeds"
"13287","E01011287","Leeds"
"13288","E01011288","Leeds"
"13289","E01011289","Leeds"
"13290","E01011290","Leeds"
"13291","E01011291","Leeds"
"13292","E01011292","Leeds"
"13293","E01011293","Leeds"
"13294","E01011294","Leeds"
"13295","E01011295","Leeds"
"13296","E01011296","Leeds"
"13297","E01011297","Leeds"
"13298","E01011298","Leeds"
"13299","E01011299","Leeds"
"13300","E01011300","Leeds"
"13301","E01011301","Leeds"
"13302","E01011302","Leeds"
"13303","E01011303","Leeds"
"13304","E01011304","Leeds"
"13305","E01011305","Leeds"
"13306","E01011306","Leeds"
"13307","E01011307","Leeds"
"13308","E01011308","Leeds"
"13309","E01011309","Leeds"
"13310","E01011310","Leeds"
"13311","E01011311","Leeds"
"13312","E01011312","Leeds"
"13313","E01011313","Leeds"
"13314","E01011314","Leeds"
"13315","E01011315","Leeds"
"13316","E01011316","Leeds"
"13317","E01011317","Leeds"
"13318","E01011318","Leeds"
"13319","E01011319","Leeds"
"13320","E01011320","Leeds"
"13321","E01011321","Leeds"
"13322","E01011322","Leeds"
"13323","E01011323","Leeds"
"13324","E01011324","Leeds"
"13325","E01011325","Leeds"
"13326","E01011326","Leeds"
"13327","E01011327","Leeds"
"13328","E01011328","Leeds"
"13329","E01011329","Leeds"
"13330","E01011330","Leeds"
"13331","E01011331","Leeds"
"13332","E01011332","Leeds"
"13333","E01011333","Leeds"
"13334","E01011334","Leeds"
"13335","E01011335","Leeds"
"13336","E01011336","Leeds"
"13337","E01011337","Leeds"
"13338","E01011338","Leeds"
"13339","E01011339","Leeds"
"13340","E01011340","Leeds"
"13341","E01011341","Leeds"
"13342","E01011342","Leeds"
"13343","E01011343","Leeds"
"13344","E01011344","Leeds"
"13345","E01011345","Leeds"
"13346","E01011346","Leeds"
"13347","E01011347","Leeds"
"13348","E01011348","Leeds"
"13349","E01011349","Leeds"
"13350","E01011350","Leeds"
"13351","E01011351","Leeds"
"13352","E01011352","Leeds"
"13353","E01011353","Leeds"
"13354","E01011354","Leeds"
"13355","E01011355","Leeds"
"13356","E01011356","Leeds"
"13357","E01011357","Leeds"
"13358","E01011358","Leeds"
"13359","E01011359","Leeds"
"13360","E01011360","Leeds"
"13361","E01011361","Leeds"
"13362","E01011362","Leeds"
"13363","E01011363","Leeds"
"13364","E01011364","Leeds"
"13365","E01011365","Leeds"
"13366","E01011366","Leeds"
"13367","E01011367","Leeds"
"13368","E01011368","Leeds"
"13369","E01011369","Leeds"
"13370","E01011370","Leeds"
"13371","E01011371","Leeds"
"13372","E01011372","Leeds"
"13373","E01011373","Leeds"
"13374","E01011374","Leeds"
"13375","E01011375","Leeds"
"13376","E01011376","Leeds"
"13377","E01011377","Leeds"
"13378","E01011378","Leeds"
"13379","E01011379","Leeds"
"13380","E01011380","Leeds"
"13381","E01011381","Leeds"
"13382","E01011382","Leeds"
"13383","E01011383","Leeds"
"13384","E01011384","Leeds"
"13385","E01011385","Leeds"
"13386","E01011386","Leeds"
"13387","E01011387","Leeds"
"13388","E01011388","Leeds"
"13389","E01011389","Leeds"
"13390","E01011390","Leeds"
"13391","E01011391","Leeds"
"13392","E01011392","Leeds"
"13393","E01011393","Leeds"
"13394","E01011394","Leeds"
"13395","E01011395","Leeds"
"13396","E01011396","Leeds"
"13397","E01011397","Leeds"
"13398","E01011398","Leeds"
"13399","E01011399","Leeds"
"13400","E01011400","Leeds"
"13401","E01011401","Leeds"
"13402","E01011402","Leeds"
"13403","E01011403","Leeds"
"13404","E01011404","Leeds"
"13405","E01011405","Leeds"
"13406","E01011406","Leeds"
"13407","E01011407","Leeds"
"13408","E01011408","Leeds"
"13409","E01011409","Leeds"
"13410","E01011410","Leeds"
"13411","E01011411","Leeds"
"13412","E01011412","Leeds"
"13413","E01011413","Leeds"
"13414","E01011414","Leeds"
"13415","E01011415","Leeds"
"13416","E01011416","Leeds"
"13417","E01011417","Leeds"
"13418","E01011418","Leeds"
"13419","E01011419","Leeds"
"13420","E01011420","Leeds"
"13421","E01011421","Leeds"
"13422","E01011422","Leeds"
"13423","E01011423","Leeds"
"13424","E01011424","Leeds"
"13425","E01011425","Leeds"
"13426","E01011426","Leeds"
"13427","E01011427","Leeds"
"13428","E01011428","Leeds"
"13429","E01011429","Leeds"
"13430","E01011430","Leeds"
"13431","E01011431","Leeds"
"13432","E01011432","Leeds"
"13433","E01011433","Leeds"
"13434","E01011434","Leeds"
"13435","E01011435","Leeds"
"13436","E01011436","Leeds"
"13437","E01011437","Leeds"
"13438","E01011438","Leeds"
"13439","E01011439","Leeds"
"13440","E01011440","Leeds"
"13441","E01011441","Leeds"
"13442","E01011442","Leeds"
"13443","E01011443","Leeds"
"13444","E01011444","Leeds"
"13445","E01011445","Leeds"
"13446","E01011446","Leeds"
"13447","E01011447","Leeds"
"13448","E01011448","Leeds"
"13449","E01011449","Leeds"
"13450","E01011450","Leeds"
"13451","E01011451","Leeds"
"13452","E01011452","Leeds"
"13453","E01011453","Leeds"
"13454","E01011454","Leeds"
"13455","E01011455","Leeds"
"13456","E01011456","Leeds"
"13457","E01011457","Leeds"
"13458","E01011458","Leeds"
"13459","E01011459","Leeds"
"13460","E01011460","Leeds"
"13461","E01011461","Leeds"
"13462","E01011462","Leeds"
"13463","E01011463","Leeds"
"13464","E01011464","Leeds"
"13465","E01011465","Leeds"
"13466","E01011466","Leeds"
"13467","E01011467","Leeds"
"13468","E01011468","Leeds"
"13469","E01011469","Leeds"
"13470","E01011470","Leeds"
"13471","E01011471","Leeds"
"13472","E01011472","Leeds"
"13473","E01011473","Leeds"
"13474","E01011474","Leeds"
"13475","E01011475","Leeds"
"13476","E01011476","Leeds"
"13477","E01011477","Leeds"
"13478","E01011478","Leeds"
"13479","E01011479","Leeds"
"13480","E01011480","Leeds"
"13481","E01011481","Leeds"
"13482","E01011482","Leeds"
"13483","E01011483","Leeds"
"13484","E01011484","Leeds"
"13485","E01011485","Leeds"
"13486","E01011486","Leeds"
"13487","E01011487","Leeds"
"13488","E01011488","Leeds"
"13489","E01011489","Leeds"
"13490","E01011490","Leeds"
"13491","E01011491","Leeds"
"13492","E01011492","Leeds"
"13493","E01011493","Leeds"
"13494","E01011494","Leeds"
"13495","E01011495","Leeds"
"13496","E01011496","Leeds"
"13497","E01011497","Leeds"
"13498","E01011498","Leeds"
"13499","E01011499","Leeds"
"13500","E01011500","Leeds"
"13501","E01011501","Leeds"
"13502","E01011502","Leeds"
"13503","E01011503","Leeds"
"13504","E01011504","Leeds"
"13505","E01011505","Leeds"
"13506","E01011506","Leeds"
"13507","E01011507","Leeds"
"13508","E01011508","Leeds"
"13509","E01011509","Leeds"
"13510","E01011510","Leeds"
"13511","E01011511","Leeds"
"13512","E01011512","Leeds"
"13513","E01011513","Leeds"
"13514","E01011514","Leeds"
"13515","E01011515","Leeds"
"13516","E01011516","Leeds"
"13517","E01011517","Leeds"
"13518","E01011518","Leeds"
"13519","E01011519","Leeds"
"13520","E01011520","Leeds"
"13521","E01011521","Leeds"
"13522","E01011522","Leeds"
"13523","E01011523","Leeds"
"13524","E01011524","Leeds"
"13525","E01011525","Leeds"
"13526","E01011526","Leeds"
"13527","E01011527","Leeds"
"13528","E01011528","Leeds"
"13529","E01011529","Leeds"
"13530","E01011530","Leeds"
"13531","E01011531","Leeds"
"13532","E01011532","Leeds"
"13533","E01011533","Leeds"
"13534","E01011534","Leeds"
"13535","E01011535","Leeds"
"13536","E01011536","Leeds"
"13537","E01011537","Leeds"
"13538","E01011538","Leeds"
"13539","E01011539","Leeds"
"13540","E01011540","Leeds"
"13541","E01011541","Leeds"
"13542","E01011542","Leeds"
"13543","E01011543","Leeds"
"13544","E01011544","Leeds"
"13545","E01011545","Leeds"
"13546","E01011546","Leeds"
"13547","E01011547","Leeds"
"13548","E01011548","Leeds"
"13549","E01011549","Leeds"
"13550","E01011550","Leeds"
"13551","E01011551","Leeds"
"13552","E01011552","Leeds"
"13553","E01011553","Leeds"
"13554","E01011554","Leeds"
"13555","E01011555","Leeds"
"13556","E01011556","Leeds"
"13557","E01011557","Leeds"
"13558","E01011558","Leeds"
"13559","E01011559","Leeds"
"13560","E01011560","Leeds"
"13561","E01011561","Leeds"
"13562","E01011562","Leeds"
"13563","E01011563","Leeds"
"13564","E01011564","Leeds"
"13565","E01011565","Leeds"
"13566","E01011566","Leeds"
"13567","E01011567","Leeds"
"13568","E01011568","Leeds"
"13569","E01011569","Leeds"
"13570","E01011570","Leeds"
"13571","E01011571","Leeds"
"13572","E01011572","Leeds"
"13573","E01011573","Leeds"
"13574","E01011574","Leeds"
"13575","E01011575","Leeds"
"13576","E01011576","Leeds"
"13577","E01011577","Leeds"
"13578","E01011578","Leeds"
"13579","E01011579","Leeds"
"13580","E01011580","Leeds"
"13581","E01011581","Leeds"
"13582","E01011582","Leeds"
"13583","E01011583","Leeds"
"13584","E01011584","Leeds"
"13585","E01011585","Leeds"
"13586","E01011586","Leeds"
"13587","E01011587","Leeds"
"13588","E01011588","Leeds"
"13589","E01011589","Leeds"
"13590","E01011590","Leeds"
"13591","E01011591","Leeds"
"13592","E01011592","Leeds"
"13593","E01011593","Leeds"
"13594","E01011594","Leeds"
"13595","E01011595","Leeds"
"13596","E01011596","Leeds"
"13597","E01011597","Leeds"
"13598","E01011598","Leeds"
"13599","E01011599","Leeds"
"13600","E01011600","Leeds"
"13601","E01011601","Leeds"
"13602","E01011602","Leeds"
"13603","E01011603","Leeds"
"13604","E01011604","Leeds"
"13605","E01011605","Leeds"
"13606","E01011606","Leeds"
"13607","E01011607","Leeds"
"13608","E01011608","Leeds"
"13609","E01011609","Leeds"
"13610","E01011610","Leeds"
"13611","E01011611","Leeds"
"13612","E01011612","Leeds"
"13613","E01011613","Leeds"
"13614","E01011614","Leeds"
"13615","E01011615","Leeds"
"13616","E01011616","Leeds"
"13617","E01011617","Leeds"
"13618","E01011618","Leeds"
"13619","E01011619","Leeds"
"13620","E01011620","Leeds"
"13621","E01011621","Leeds"
"13622","E01011622","Leeds"
"13623","E01011623","Leeds"
"13624","E01011624","Leeds"
"13625","E01011625","Leeds"
"13626","E01011626","Leeds"
"13627","E01011627","Leeds"
"13628","E01011628","Leeds"
"13629","E01011629","Leeds"
"13630","E01011630","Leeds"
"13631","E01011631","Leeds"
"13632","E01011632","Leeds"
"13633","E01011633","Leeds"
"13634","E01011634","Leeds"
"13635","E01011635","Leeds"
"13636","E01011636","Leeds"
"13637","E01011637","Leeds"
"13638","E01011638","Leeds"
"13639","E01011639","Leeds"
"13640","E01011640","Leeds"
"13641","E01011641","Leeds"
"13642","E01011642","Leeds"
"13643","E01011643","Leeds"
"13644","E01011644","Leeds"
"13645","E01011645","Leeds"
"13646","E01011646","Leeds"
"13647","E01011647","Leeds"
"13648","E01011648","Leeds"
"13649","E01011649","Leeds"
"13650","E01011650","Leeds"
"13651","E01011651","Leeds"
"13652","E01011652","Leeds"
"13653","E01011653","Leeds"
"13654","E01011654","Leeds"
"13655","E01011655","Leeds"
"13656","E01011656","Leeds"
"13657","E01011657","Leeds"
"13658","E01011658","Leeds"
"13659","E01011659","Leeds"
"13660","E01011660","Leeds"
"13661","E01011661","Leeds"
"13662","E01011662","Leeds"
"13663","E01011663","Leeds"
"13664","E01011664","Leeds"
"13665","E01011665","Leeds"
"13666","E01011666","Leeds"
"13667","E01011667","Leeds"
"13668","E01011668","Leeds"
"13669","E01011669","Leeds"
"13670","E01011670","Leeds"
"13671","E01011671","Leeds"
"13672","E01011672","Leeds"
"13673","E01011673","Leeds"
"13674","E01011674","Leeds"
"13675","E01011675","Leeds"
"13676","E01011676","Leeds"
"13677","E01011677","Leeds"
"13678","E01011678","Leeds"
"13679","E01011679","Leeds"
"13680","E01011680","Leeds"
"13681","E01011681","Leeds"
"13682","E01011682","Leeds"
"13683","E01011683","Leeds"
"13684","E01011684","Leeds"
"13685","E01011685","Leeds"
"13686","E01011686","Leeds"
"13687","E01011687","Leeds"
"13688","E01011688","Leeds"
"13689","E01011689","Leeds"
"13690","E01011690","Leeds"
"13691","E01011691","Leeds"
"13692","E01011692","Leeds"
"13693","E01011693","Leeds"
"13694","E01011694","Leeds"
"13695","E01011695","Leeds"
"13696","E01011696","Leeds"
"13697","E01011697","Leeds"
"13698","E01011698","Leeds"
"13699","E01011699","Leeds"
"13700","E01011700","Leeds"
"13701","E01011701","Leeds"
"13702","E01011702","Leeds"
"13703","E01011703","Leeds"
"13704","E01011704","Leeds"
"13705","E01011705","Leeds"
"13706","E01011706","Leeds"
"13707","E01011707","Leeds"
"13708","E01011708","Leeds"
"13709","E01011709","Leeds"
"13710","E01011710","Leeds"
"13711","E01011711","Leeds"
"13712","E01011712","Leeds"
"13713","E01011713","Leeds"
"13714","E01011714","Leeds"
"13715","E01011715","Leeds"
"13716","E01011716","Leeds"
"13717","E01011717","Leeds"
"13718","E01011718","Leeds"
"13719","E01011719","Leeds"
"13720","E01011720","Leeds"
"13721","E01011721","Leeds"
"13722","E01011722","Leeds"
"13723","E01011723","Leeds"
"13724","E01011724","Leeds"
"13725","E01011725","Leeds"
"13726","E01011726","Leeds"
"13727","E01011727","Leeds"
"13728","E01011728","Leeds"
"13729","E01011729","Leeds"
"13730","E01011730","Leeds"
"13731","E01011731","Leeds"
"13732","E01011732","Leeds"
"13733","E01011733","Leeds"
"13734","E01011734","Leeds"
"13735","E01011735","Leeds"
"13736","E01011736","Leeds"
"13737","E01011737","Leeds"
"13738","E01011738","Leeds"
"13739","E01011739","Leeds"
"13740","E01011740","Leeds"
"13741","E01011741","Leeds"
"13742","E01011742","Leeds"
"13743","E01011743","Leeds"
"13744","E01011744","Leeds"
"13745","E01011745","Leeds"
"13746","E01011746","Leeds"
"13747","E01011747","Leeds"
"13748","E01011748","Leeds"
"13749","E01011749","Leeds"
"13750","E01011750","Leeds"
"13751","E01011751","Leeds"
"13752","E01011752","Leeds"
"13753","E01011753","Leeds"
"13754","E01011754","Leeds"
"13755","E01011755","Leeds"
"13756","E01011756","Leeds"
"13757","E01011757","Leeds"
"13758","E01011758","Leeds"
"13759","E01011759","Leeds"
"13760","E01011760","Leeds"
"13761","E01011761","Leeds"
"13762","E01011762","Leeds"
"13763","E01011763","Leeds"
"13764","E01011764","Leeds"
"13765","E01011765","Leeds"
"13766","E01011766","Leeds"
"13767","E01011767","Leeds"
"13768","E01011768","Leeds"
"13769","E01011769","Leeds"
"13770","E01011770","Leeds"
"13771","E01011771","Leeds"
"13772","E01011772","Leeds"
